timestamp,vantage_point,category,target,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,5,140.130.252.251,18.23
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,6,192.192.61.142,5.92
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,7,192.192.61.20,7.29
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,8,192.192.61.184,8.98
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,9,192.192.61.203,8.64
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,10,72.14.196.229,8.16
2025-10-13T16:34:58.917401,university,media,cna.com.tw,34.160.71.205,icmp,,10,True,0.25,11,34.160.71.205,8.3
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,2,140.123.103.250,2.6
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,3,140.123.9.249,2.8
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,4,140.123.0.246,3.42
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,5,140.130.252.251,3.72
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,6,192.192.61.142,5.15
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,7,192.192.61.20,7.26
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,8,192.192.61.184,7.75
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,9,192.192.61.203,10.97
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,10,72.14.196.229,9.0
2025-10-13T16:37:05.333736,university,media,thenewslens.com,34.54.142.250,icmp,,10,True,0.2,11,34.54.142.250,8.3
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,2,140.123.103.250,2.16
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,3,140.123.9.249,2.25
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,4,140.123.0.246,3.41
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,5,140.130.252.251,4.47
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,6,61.31.254.69,14.21
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,7,60.199.27.121,7.74
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,8,60.199.82.97,10.89
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,9,60.199.82.5,11.28
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,10,60.199.45.10,11.52
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,11,61.31.51.30,11.35
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,12,124.29.143.113,14.2
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,13,*,
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,14,*,
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,15,*,
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,16,*,
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,17,*,
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,18,*,
2025-10-13T16:40:21.003687,university,telecom,taiwanmobile.com,124.29.151.21,icmp,,18,False,63.43,19,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,2,140.123.103.250,2.31
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,3,140.123.9.249,2.88
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,4,140.123.0.246,3.26
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,5,140.130.252.251,3.87
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,6,192.192.61.142,5.64
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,7,192.192.61.20,7.78
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,8,192.192.61.48,8.03
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,9,192.192.68.62,7.89
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,10,65.49.108.1,8.71
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,11,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,12,184.104.199.10,46.39
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,13,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,14,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,15,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,16,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,17,*,
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,18,31.31.38.237,193.26
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,19,173.208.126.13,194.05
2025-10-13T16:45:51.309940,university,telecom,seednet.net,64.131.64.91,icmp,,19,True,59.48,20,64.131.64.91,197.29
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,2,140.123.103.250,2.61
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,3,140.123.9.249,2.32
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,4,140.123.0.246,3.13
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,5,140.130.252.251,5.24
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,6,211.22.226.198,4.52
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,7,*,
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,8,220.128.27.101,6.45
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,9,168.95.229.189,6.42
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,10,*,
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,11,*,
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,12,*,
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,13,211.22.242.169,11.08
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,14,*,
2025-10-13T16:51:08.021972,university,healthcare,chimei.org.tw,60.249.237.180,icmp,,14,False,45.55,15,211.22.242.169,118.07
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,2,140.123.103.250,2.87
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,3,140.123.9.249,2.75
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,4,140.123.0.246,3.15
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,5,140.130.252.251,3.93
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,6,192.192.61.142,5.59
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,7,192.192.61.20,7.11
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,8,192.192.61.184,8.09
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,9,192.192.61.203,7.72
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,10,72.14.196.229,8.52
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,11,172.253.64.127,9.09
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,12,142.251.226.169,8.5
2025-10-13T16:51:33.895494,university,cdn_global,google.com.tw,142.250.204.35,icmp,,12,True,0.25,13,142.250.204.35,8.0
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,2,140.123.103.250,2.48
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,3,140.123.9.249,2.59
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,4,140.123.0.246,3.32
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,5,140.130.252.251,3.99
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,6,192.192.61.142,5.93
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,7,192.192.61.9,6.02
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,8,192.192.61.30,6.5
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,9,192.192.61.4,8.13
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,10,192.192.61.209,6.43
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,11,211.73.84.16,7.87
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,12,129.134.55.108,7.72
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,13,173.252.64.180,7.87
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,14,129.134.59.220,9.95
2025-10-13T16:51:37.259774,university,cdn_global,facebook.com,31.13.87.36,icmp,,14,True,0.28,15,31.13.87.36,7.57
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,2,140.123.103.250,2.39
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,3,140.123.9.249,2.53
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,4,140.123.0.246,3.31
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,5,140.130.252.251,3.59
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,6,192.192.61.142,5.49
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,7,192.192.61.20,7.5
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,8,192.192.61.184,9.18
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,9,192.192.61.203,8.59
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,10,72.14.196.229,8.68
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,11,172.253.50.121,8.65
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,12,142.251.77.87,8.73
2025-10-13T16:51:40.877725,university,cdn_global,youtube.com,142.250.196.206,icmp,,12,True,0.55,13,142.250.196.206,108.58
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,2,140.123.103.250,2.66
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,3,140.123.9.249,2.8
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,4,140.123.0.246,3.51
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,5,140.130.252.251,3.94
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,6,192.192.61.142,5.58
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,7,192.192.61.20,7.79
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,8,192.192.61.48,8.19
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,9,192.192.68.62,7.9
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,10,*,
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,11,*,
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,12,*,
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,13,*,
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,14,*,
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,15,*,
2025-10-13T16:54:41.327842,university,cdn_global,yahoo.com.tw,76.223.84.192,icmp,,15,True,54.22,16,76.223.84.192,9.67
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,2,140.123.103.250,2.35
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,3,140.123.9.249,2.25
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,4,140.123.0.246,3.07
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,5,140.130.252.251,4.02
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,6,192.192.61.142,5.65
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,7,192.192.61.20,7.37
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,8,192.192.61.48,7.84
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,9,192.192.68.62,7.68
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,10,192.192.68.28,10.12
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,11,17.1.121.16,7.78
2025-10-13T16:56:47.688837,university,cdn_global,apple.com,17.253.144.10,icmp,,11,True,0.22,12,17.253.144.10,8.08
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,2,140.123.103.250,2.14
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,3,140.123.9.249,2.18
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,4,140.123.0.246,2.96
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,5,140.130.252.251,3.84
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,6,192.192.61.142,5.29
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,7,192.192.61.20,7.09
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,8,192.192.61.48,7.61
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,9,192.192.68.62,7.94
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,10,203.163.222.39,8.34
2025-10-13T16:56:50.935694,university,cdn_global,cloudflare.com,104.16.133.229,icmp,,10,True,0.18,11,104.16.133.229,8.15
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,2,140.123.103.250,2.27
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,3,140.123.9.249,2.22
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,4,140.123.0.246,3.35
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,5,140.130.252.251,3.36
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,6,211.22.226.198,3.69
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,7,*,
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,8,220.128.25.249,6.75
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,9,203.74.40.249,5.4
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,10,61.220.0.246,8.99
2025-10-13T16:57:03.162334,university,dns_resolvers,168.95.1.1,168.95.1.1,icmp,,10,True,9.17,11,168.95.1.1,8.16
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,2,140.123.103.250,2.31
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,3,140.123.9.249,2.37
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,4,140.123.0.246,3.13
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,5,140.130.252.251,4.15
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,6,211.22.226.198,4.21
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,7,*,
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,8,220.128.25.241,7.5
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,9,203.74.41.245,5.08
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,10,61.220.2.246,5.75
2025-10-13T16:57:15.354236,university,dns_resolvers,168.95.192.1,168.95.192.1,icmp,,10,True,9.15,11,168.95.192.1,5.38
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,2,140.123.103.250,2.24
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,3,140.123.9.249,2.85
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,4,140.123.0.246,5.29
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,5,140.130.252.251,3.49
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,6,140.123.231.108,5.03
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,7,203.187.6.106,3.97
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,8,203.187.26.93,4.24
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,9,203.187.26.89,5.27
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,10,203.187.26.85,5.0
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,11,203.187.6.173,7.11
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,12,203.187.6.53,26.34
2025-10-13T17:01:24.781876,university,dns_resolvers,203.133.1.8,203.133.1.8,icmp,,12,True,0.26,13,203.133.1.8,7.55
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,2,140.123.103.250,2.52
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,3,140.123.9.249,2.18
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,4,140.123.0.246,2.86
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,5,140.130.252.251,3.74
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,6,192.192.61.142,5.2
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,7,192.192.61.9,5.17
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,8,192.192.61.30,5.99
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,9,192.192.61.4,9.58
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,10,192.192.61.209,6.21
2025-10-13T17:01:31.006310,university,dns_resolvers,210.241.0.4,210.241.0.4,icmp,,10,False,3.17,11,10.96.81.12,8.01
